velx,vely,velz,accx,accy,accz
-1.381171,-0.391003,-0.290027,-1.134575,-0.321192,-0.238245
-1.473691,-0.417195,-0.309454,-1.506299,-0.426426,-0.316302
-1.563888,-0.442729,-0.328394,-1.212622,-0.343287,-0.254634
-1.635323,-0.462952,-0.343395,-1.061061,-0.300381,-0.222808
-1.710401,-0.484206,-0.359160,-1.450475,-0.410622,-0.304579
-1.779498,-0.503767,-0.373669,-0.942519,-0.266822,-0.197916
-1.833419,-0.519032,-0.384992,-1.000502,-0.283237,-0.210091
-1.888973,-0.534759,-0.396658,-1.062053,-0.300662,-0.223016
-1.936432,-0.548194,-0.406623,-0.744183,-0.210675,-0.156268
-1.975355,-0.559213,-0.414797,-0.774400,-0.219229,-0.162613
-2.015059,-0.570453,-0.423134,-0.805844,-0.228130,-0.169216
-2.055562,-0.581919,-0.431639,-0.838564,-0.237393,-0.176087
-2.096879,-0.593616,-0.440315,-0.872613,-0.247033,-0.183237
-2.139026,-0.605548,-0.449165,-0.908045,-0.257063,-0.190677
-2.182020,-0.617719,-0.458194,-0.944915,-0.267501,-0.198419
-2.237119,-0.633317,-0.469763,-1.489612,-0.421702,-0.312797
-2.281859,-0.645983,-0.479158,-0.516733,-0.146284,-0.108507
-2.304678,-0.652443,-0.483950,-0.527119,-0.149225,-0.110688
-2.327725,-0.658967,-0.488789,-0.537714,-0.152224,-0.112912
-2.351002,-0.665557,-0.493677,-0.548522,-0.155284,-0.115182
-2.374512,-0.672212,-0.498614,-0.559548,-0.158405,-0.117497
-2.398257,-0.678935,-0.503600,-0.570794,-0.161589,-0.119859
-2.422240,-0.685724,-0.508636,-0.582267,-0.164837,-0.122268
-2.446462,-0.692581,-0.513723,-0.593971,-0.168150,-0.124726
-2.470927,-0.699507,-0.518860,-0.605910,-0.171530,-0.127233
-2.495636,-0.706502,-0.524048,-0.618089,-0.174978,-0.129790
-2.520592,-0.713567,-0.529289,-0.630512,-0.178495,-0.132399
-2.545798,-0.720703,-0.534582,-0.643185,-0.182083,-0.135060
-2.571256,-0.727910,-0.539928,-0.656113,-0.185742,-0.137775
-2.596969,-0.735189,-0.545327,-0.669301,-0.189476,-0.140544
-2.622938,-0.742541,-0.550780,-0.682754,-0.193284,-0.143369
-2.610018,-0.738883,-0.548067,1.351955,0.382732,0.283892
-2.571256,-0.727910,-0.539928,0.656113,0.185742,0.137775
-2.545798,-0.720703,-0.534582,0.643185,0.182083,0.135060
-2.520592,-0.713567,-0.529289,0.630512,0.178495,0.132399
-2.495636,-0.706502,-0.524048,0.618089,0.174978,0.129790
-2.470927,-0.699507,-0.518860,0.605910,0.171530,0.127233
-2.446462,-0.692581,-0.513723,0.593971,0.168150,0.124726
-2.422240,-0.685724,-0.508636,0.582267,0.164837,0.122268
-2.398257,-0.678935,-0.503600,0.570794,0.161589,0.119859
-2.374512,-0.672212,-0.498614,0.559548,0.158405,0.117497
-2.351002,-0.665557,-0.493677,0.548522,0.155284,0.115182
-2.327725,-0.658967,-0.488789,0.537714,0.152224,0.112912
-2.304678,-0.652443,-0.483950,0.527119,0.149225,0.110688
-2.281859,-0.645983,-0.479158,0.516733,0.146284,0.108507
-2.259267,-0.639587,-0.474414,0.506551,0.143402,0.106369
-2.225879,-0.630135,-0.467403,0.983283,0.278362,0.206475
-2.182020,-0.617719,-0.458194,0.944915,0.267501,0.198419
-2.139026,-0.605548,-0.449165,0.908045,0.257063,0.190677
-2.096879,-0.593616,-0.440315,0.872613,0.247033,0.183237
-2.055562,-0.581919,-0.431639,0.838564,0.237393,0.176087
-2.015059,-0.570453,-0.423134,0.805844,0.228130,0.169216
-1.975355,-0.559213,-0.414797,0.774400,0.219229,0.162613
-1.936432,-0.548194,-0.406623,0.744183,0.210675,0.156268
-1.888973,-0.534759,-0.396658,1.062053,0.300662,0.223016
-1.833419,-0.519032,-0.384992,1.000502,0.283237,0.210091
-1.779498,-0.503767,-0.373669,0.942519,0.266822,0.197916
-1.727163,-0.488951,-0.362680,0.887895,0.251359,0.186445
-1.668193,-0.472257,-0.350297,1.104144,0.312578,0.231855
-1.603100,-0.453830,-0.336628,1.019658,0.288660,0.214114
-1.533073,-0.434005,-0.321924,1.165306,0.329892,0.244698
-1.451625,-0.410948,-0.304821,1.253276,0.354796,0.263170
-1.360929,-0.385272,-0.285776,1.284604,0.363665,0.269749
-1.263298,-0.357633,-0.265275,1.264407,0.357947,0.265508
-1.155598,-0.327144,-0.242659,1.320940,0.373952,0.277379
-1.035244,-0.293072,-0.217387,1.294313,0.366414,0.271788
-0.892830,-0.252756,-0.187482,1.404759,0.397680,0.294980
-0.736142,-0.208398,-0.154579,1.120933,0.317331,0.235380
-0.466242,-0.131991,-0.097904,1.486135,0.420717,0.312067
0.000000,0.000000,0.000000,1.492433,0.422500,0.313390
0.000000,0.000000,0.000000,0.704343,0.000000,0.000000
0.194269,0.413395,-0.156649,0.682943,1.453272,-0.550694
0.314740,0.669752,-0.253791,0.678977,1.444833,-0.547496
0.386208,0.821833,-0.311420,0.617519,1.314052,-0.497939
0.443501,0.943750,-0.357619,0.636498,1.354439,-0.513243
0.497439,1.058528,-0.401112,0.709357,1.509479,-0.571992
0.544359,1.158371,-0.438946,0.580056,1.234332,-0.467730
0.581768,1.237977,-0.469111,0.537082,1.142887,-0.433078
0.614410,1.307437,-0.495432,0.499384,1.062666,-0.402680
0.643650,1.369659,-0.519010,0.477970,1.017099,-0.385413
0.673147,1.432426,-0.542794,0.556355,1.183898,-0.448619
0.707414,1.505344,-0.570426,0.704686,1.499540,-0.568226
0.738898,1.572342,-0.595813,0.501456,1.067076,-0.404351
0.763840,1.625416,-0.615925,0.495304,1.053984,-0.399390
0.787783,1.676368,-0.635232,0.492846,1.048755,-0.397408
0.807576,1.718485,-0.651192,0.345339,0.734865,-0.278465
0.803618,1.710063,-0.648000,-0.512858,-1.091338,0.413545
0.779984,1.659770,-0.628943,-0.483135,-1.028090,0.389578
0.757044,1.610956,-0.610446,-0.455135,-0.968507,0.367000
0.734780,1.563578,-0.592493,-0.428758,-0.912378,0.345731
0.709692,1.510193,-0.572263,-0.533183,-1.134589,0.429934
0.682000,1.451266,-0.549934,-0.492386,-1.047774,0.397037
0.653195,1.389969,-0.526706,-0.529361,-1.126456,0.426852
0.617435,1.313874,-0.497871,-0.673720,-1.433646,0.543257
0.592117,1.259999,-0.477456,-0.151044,-0.321415,0.121795
0.567566,1.207755,-0.457659,-0.596121,-1.268518,0.480684
0.526363,1.120077,-0.424435,-0.599774,-1.276291,0.483630
0.480254,1.021959,-0.387255,-0.628764,-1.337982,0.507006
0.428400,0.911616,-0.345442,-0.617444,-1.313894,0.497879
0.394796,0.840108,-0.318345,-0.134747,-0.286736,0.108654
0.373285,0.794334,-0.301000,-0.299429,-0.637172,0.241446
0.316112,0.672671,-0.254898,-0.695385,-1.479748,0.560726
0.193799,0.412396,-0.156271,-0.685733,-1.459210,0.552944
0.000000,0.000000,0.000000,-0.686409,-1.460648,0.553489
0.000000,0.000000,0.000000,1.469891,0.000000,0.000000
0.430974,-0.257369,0.037693,1.463354,-0.873884,0.127983
0.700759,-0.418479,0.061288,1.451524,-0.866820,0.126949
0.862246,-0.514915,0.075411,1.374944,-0.821088,0.120251
0.955785,-0.570775,0.083592,0.520894,-0.311067,0.045557
0.918306,-0.548393,0.080314,-1.286287,0.768144,-0.112497
0.780321,-0.465991,0.068246,-1.364162,0.814649,-0.119308
0.591406,-0.353175,0.051724,-1.469735,0.877695,-0.128542
0.514832,-0.146304,0.118225,0.374143,1.472308,0.802999
0.628016,-0.007296,0.221970,0.878405,-0.010205,0.310469
0.800791,-0.009303,0.283037,1.374420,-0.015967,0.485784
0.971399,-0.011285,0.343337,1.333148,-0.015488,0.471196
1.113284,-0.012933,0.393486,1.348242,-0.015663,0.476531
1.236024,-0.014359,0.436868,1.270973,-0.014765,0.449221
1.343351,-0.015606,0.474802,1.252024,-0.014545,0.442523
1.437252,-0.016697,0.507992,1.126921,-0.013092,0.398306
1.533528,-0.017815,0.542020,1.496137,-0.017381,0.528804
1.627388,-0.018906,0.575194,1.204442,-0.013992,0.425706
1.701723,-0.019769,0.601468,1.053903,-0.012243,0.372498
1.770820,-0.020572,0.625890,1.141225,-0.013258,0.403362
1.833419,-0.021299,0.648015,0.917714,-0.010661,0.324363
1.888973,-0.021945,0.667651,0.974172,-0.011317,0.344318
1.946211,-0.022610,0.687881,1.034103,-0.012013,0.365500
2.015358,-0.023413,0.712321,1.478179,-0.017172,0.522457
2.076117,-0.024119,0.733796,0.784636,-0.009115,0.277327
2.117847,-0.024604,0.748545,0.816496,-0.009485,0.288587
2.160416,-0.025098,0.763591,0.849649,-0.009871,0.300305
2.203841,-0.025603,0.778939,0.884148,-0.010271,0.312499
2.248138,-0.026117,0.794596,0.920048,-0.010688,0.325188
2.293325,-0.026642,0.810567,0.957405,-0.011122,0.338391
2.351235,-0.027315,0.831035,1.509302,-0.017534,0.533457
2.398257,-0.027861,0.847655,0.523563,-0.006082,0.185051
2.422240,-0.028140,0.856132,0.534087,-0.006205,0.188771
2.446462,-0.028421,0.864693,0.544822,-0.006329,0.192565
2.434411,-0.028281,0.860434,-1.078828,0.012533,-0.381308
2.398257,-0.027861,0.847655,-0.523563,0.006082,-0.185051
2.374512,-0.027585,0.839262,-0.513247,0.005963,-0.181405
2.351002,-0.027312,0.830953,-0.503134,0.005845,-0.177831
2.327725,-0.027042,0.822726,-0.493220,0.005730,-0.174327
2.293325,-0.026642,0.810567,-0.957405,0.011122,-0.338391
2.248138,-0.026117,0.794596,-0.920048,0.010688,-0.325188
2.203841,-0.025603,0.778939,-0.884148,0.010271,-0.312499
2.160416,-0.025098,0.763591,-0.849649,0.009871,-0.300305
2.117847,-0.024604,0.748545,-0.816496,0.009485,-0.288587
2.076117,-0.024119,0.733796,-0.784636,0.009115,-0.277327
2.015358,-0.023413,0.712321,-1.478179,0.017172,-0.522457
1.946211,-0.022610,0.687881,-1.034103,0.012013,-0.365500
1.888973,-0.021945,0.667651,-0.974172,0.011317,-0.344318
1.833419,-0.021299,0.648015,-0.917714,0.010661,-0.324363
1.770820,-0.020572,0.625890,-1.141225,0.013258,-0.403362
1.701723,-0.019769,0.601468,-1.053903,0.012243,-0.372498
1.627388,-0.018906,0.575194,-1.204442,0.013992,-0.425706
1.533528,-0.017815,0.542020,-1.496137,0.017381,-0.528804
1.437252,-0.016697,0.507992,-1.126921,0.013092,-0.398306
1.341016,-0.015579,0.473977,-1.306871,0.015182,-0.461909
1.232519,-0.014318,0.435629,-1.241255,0.014420,-0.438717
1.109897,-0.012894,0.392289,-1.365125,0.015859,-0.482499
0.964160,-0.011201,0.340779,-1.371642,0.015935,-0.484802
0.788768,-0.009163,0.278787,-1.380483,0.016037,-0.487927
0.486573,-0.005653,0.171977,-1.501421,0.017442,-0.530672
0.000000,0.000000,0.000000,-1.449954,0.016844,-0.512481
0.000000,0.000000,0.000000,-1.486681,0.000000,0.000000
-0.476333,-0.134850,-0.066881,-1.493889,-0.422919,-0.209755
-0.769433,-0.217826,-0.108035,-1.383685,-0.391721,-0.194281
-0.940719,-0.266317,-0.132085,-1.360339,-0.385111,-0.191003
-1.079714,-0.305666,-0.151601,-1.299461,-0.367877,-0.182455
-1.196271,-0.338664,-0.167967,-1.224483,-0.346651,-0.171928
-1.308343,-0.370392,-0.183703,-1.464662,-0.414645,-0.205651
-1.408933,-0.398868,-0.197826,-1.134039,-0.321046,-0.159229
-1.503312,-0.425587,-0.211078,-1.505587,-0.426231,-0.211397
-1.595322,-0.451635,-0.223997,-1.212049,-0.343131,-0.170182
-1.668193,-0.472265,-0.234228,-1.060559,-0.300244,-0.148912
-1.744780,-0.493947,-0.244982,-1.449790,-0.410435,-0.203563
-1.815266,-0.513901,-0.254879,-0.942073,-0.266701,-0.132275
-1.870270,-0.529473,-0.262602,-1.000030,-0.283108,-0.140413
-1.926941,-0.545516,-0.270559,-1.061552,-0.300525,-0.149051
-1.975355,-0.559222,-0.277357,-0.743832,-0.210578,-0.104440
-2.015059,-0.570462,-0.282931,-0.774034,-0.219129,-0.108681
-2.055562,-0.581929,-0.288618,-0.805463,-0.228026,-0.113094
-2.096879,-0.593626,-0.294420,-0.838168,-0.237285,-0.117686
-2.139026,-0.605557,-0.300337,-0.872201,-0.246920,-0.122464
-2.182020,-0.617729,-0.306374,-0.907616,-0.256946,-0.127437
-2.225879,-0.630145,-0.312532,-0.944469,-0.267379,-0.132611
-2.282085,-0.646057,-0.320424,-1.488908,-0.421509,-0.209055
-2.327725,-0.658978,-0.326832,-0.516489,-0.146218,-0.072519
-2.351002,-0.665568,-0.330101,-0.526870,-0.149157,-0.073977
-2.374512,-0.672223,-0.333402,-0.537460,-0.152155,-0.075464
-2.398257,-0.678946,-0.336736,-0.548263,-0.155213,-0.076981
-2.422240,-0.685735,-0.340103,-0.559283,-0.158333,-0.078528
-2.446462,-0.692592,-0.343504,-0.570525,-0.161515,-0.080107
-2.470927,-0.699518,-0.346939,-0.581992,-0.164762,-0.081717
-2.495636,-0.706514,-0.350408,-0.593690,-0.168073,-0.083359
-2.520592,-0.713579,-0.353913,-0.605623,-0.171452,-0.085035
-2.545798,-0.720714,-0.357452,-0.617797,-0.174898,-0.086744
-2.571256,-0.727922,-0.361026,-0.630214,-0.178413,-0.088487
-2.596969,-0.735201,-0.364636,-0.642882,-0.182000,-0.090266
-2.622938,-0.742553,-0.368283,-0.655803,-0.185658,-0.092080
-2.622938,-0.742553,-0.368283,0.655803,0.185658,0.092080
-2.596969,-0.735201,-0.364636,0.642882,0.182000,0.090266
-2.571256,-0.727922,-0.361026,0.630214,0.178413,0.088487
-2.545798,-0.720714,-0.357452,0.617797,0.174898,0.086744
-2.520592,-0.713579,-0.353913,0.605623,0.171452,0.085035
-2.495636,-0.706514,-0.350408,0.593690,0.168073,0.083359
-2.470927,-0.699518,-0.346939,0.581992,0.164762,0.081717
-2.446462,-0.692592,-0.343504,0.570525,0.161515,0.080107
-2.422240,-0.685735,-0.340103,0.559283,0.158333,0.078528
-2.398257,-0.678946,-0.336736,0.548263,0.155213,0.076981
-2.374512,-0.672223,-0.333402,0.537460,0.152155,0.075464
-2.351002,-0.665568,-0.330101,0.526870,0.149157,0.073977
-2.327725,-0.658978,-0.326832,0.516489,0.146218,0.072519
-2.304678,-0.652453,-0.323596,0.506312,0.143337,0.071090
-2.270619,-0.642811,-0.318814,0.982818,0.278235,0.137996
-2.225879,-0.630145,-0.312532,0.944469,0.267379,0.132611
-2.182020,-0.617729,-0.306374,0.907616,0.256946,0.127437
-2.139026,-0.605557,-0.300337,0.872201,0.246920,0.122464
-2.096879,-0.593626,-0.294420,0.838168,0.237285,0.117686
-2.055562,-0.581929,-0.288618,0.805463,0.228026,0.113094
-2.015059,-0.570462,-0.282931,0.774034,0.219129,0.108681
-1.975355,-0.559222,-0.277357,0.743832,0.210578,0.104440
-1.926941,-0.545516,-0.270559,1.061552,0.300525,0.149051
-1.870270,-0.529473,-0.262602,1.000030,0.283108,0.140413
-1.815266,-0.513901,-0.254879,0.942073,0.266701,0.132275
-1.744780,-0.493947,-0.244982,1.449790,0.410435,0.203563
-1.668193,-0.472265,-0.234228,1.060559,0.300244,0.148912
-1.595322,-0.451635,-0.223997,1.212049,0.343131,0.170182
-1.517894,-0.429715,-0.213125,1.097253,0.310632,0.154064
-1.437252,-0.406886,-0.201802,1.180085,0.334082,0.165694
-1.347454,-0.381464,-0.189194,1.209583,0.342432,0.169836
-1.250790,-0.354098,-0.175621,1.190566,0.337049,0.167166
-1.138773,-0.322386,-0.159893,1.354397,0.383429,0.190169
-1.006748,-0.285010,-0.141356,1.339300,0.379155,0.188049
-0.852226,-0.241265,-0.119660,1.370298,0.387931,0.192401
-0.717475,-0.203117,-0.100740,0.683938,0.193622,0.096031
-0.473174,-0.133955,-0.066438,1.464563,0.414617,0.205637
0.000000,0.000000,0.000000,1.490040,0.421830,0.209214
0.000000,0.000000,0.000000,0.704277,0.000000,0.000000
0.194250,0.413398,-0.156648,0.682875,1.453275,-0.550688
0.314709,0.669755,-0.253790,0.678904,1.444825,-0.547486
0.386170,0.821836,-0.311418,0.617455,1.314050,-0.497932
0.443458,0.943755,-0.357616,0.636434,1.354441,-0.513237
0.497390,1.058531,-0.401108,0.709263,1.509433,-0.571968
0.544304,1.158372,-0.438941,0.579976,1.234289,-0.467708
0.581709,1.237977,-0.469105,0.537022,1.142875,-0.433069
0.614347,1.307437,-0.495426,0.499327,1.062655,-0.402671
0.643585,1.369660,-0.519004,0.477947,1.017153,-0.385429
0.673079,1.432427,-0.542788,0.556262,1.183821,-0.448584
0.707342,1.505346,-0.570419,0.704644,1.499605,-0.568244
0.738825,1.572346,-0.595807,0.501403,1.067072,-0.404345
0.763763,1.625419,-0.615918,0.495207,1.053885,-0.399348
0.787703,1.676368,-0.635224,0.492791,1.048744,-0.397399
0.807493,1.718485,-0.651184,0.345300,0.734857,-0.278459
0.803536,1.710063,-0.647992,-0.512800,-1.091327,0.413535
0.779904,1.659770,-0.628935,-0.483081,-1.028079,0.389569
0.756967,1.610956,-0.610438,-0.455084,-0.968497,0.366992
0.734705,1.563578,-0.592485,-0.428710,-0.912368,0.345723
0.709620,1.510193,-0.572256,-0.533123,-1.134578,0.429924
0.681931,1.451266,-0.549927,-0.492330,-1.047763,0.397028
0.653129,1.389971,-0.526700,-0.529263,-1.126364,0.426812
0.617374,1.313878,-0.497867,-0.673650,-1.433644,0.543249
0.592058,1.260001,-0.477451,-0.151059,-0.321479,0.121818
0.567508,1.207755,-0.457653,-0.596054,-1.268505,0.480673
0.526310,1.120078,-0.424430,-0.599695,-1.276254,0.483610
0.480206,1.021961,-0.387251,-0.628688,-1.337957,0.506991
0.428358,0.911620,-0.345439,-0.617370,-1.313870,0.497863
0.394758,0.840113,-0.318343,-0.134728,-0.286724,0.108648
0.373249,0.794338,-0.300998,-0.299413,-0.637202,0.241454
0.316081,0.672674,-0.254896,-0.695304,-1.479726,0.560711
0.193781,0.412399,-0.156270,-0.685665,-1.459213,0.552938
0.000000,0.000000,0.000000,-0.686345,-1.460660,0.553486
0.000000,0.000000,0.000000,1.464094,0.000000,0.000000
0.407984,-0.105449,0.238541,1.471077,-0.380221,0.860113
0.664207,-0.171674,0.388350,1.457972,-0.376834,0.852451
0.815442,-0.210763,0.476775,1.342374,-0.346956,0.784863
0.933684,-0.241324,0.545909,1.288505,-0.333032,0.753367
1.037399,-0.268131,0.606549,1.327816,-0.343193,0.776351
1.138497,-0.294261,0.665660,1.496729,-0.386851,0.875112
1.226006,-0.316879,0.716825,1.143351,-0.295515,0.668498
1.294492,-0.334580,0.756867,1.071239,-0.276877,0.626335
1.360525,-0.351647,0.795475,1.183314,-0.305844,0.691863
1.360525,-0.351647,0.795475,-1.183314,0.305844,-0.691863
1.294492,-0.334580,0.756867,-1.071239,0.276877,-0.626335
1.225719,-0.316805,0.716657,-1.152108,0.297779,-0.673617
1.149138,-0.297011,0.671881,-1.180906,0.305222,-0.690455
1.061852,-0.274451,0.620847,-1.288723,0.333089,-0.753494
0.961439,-0.248498,0.562137,-1.309843,0.338548,-0.765843
0.838140,-0.216629,0.490046,-1.501963,0.388204,-0.878172
0.723372,-0.186966,0.422943,-0.826658,0.213662,-0.483333
0.578999,-0.149650,0.338531,-1.441658,0.372617,-0.842913
0.516464,-0.067566,0.178273,0.376838,0.569722,-1.031451
0.697007,-0.014185,0.096110,1.483017,-0.030181,0.204492
0.937323,-0.019076,0.129247,1.394550,-0.028381,0.192294
1.111738,-0.022625,0.153297,1.327570,-0.027018,0.183058
1.257914,-0.025600,0.173453,1.337126,-0.027212,0.184376
1.396088,-0.028412,0.192506,1.498317,-0.030493,0.206602
1.518345,-0.030900,0.209364,1.242646,-0.025290,0.171348
1.619532,-0.032960,0.223316,1.212342,-0.024673,0.167169
1.710401,-0.034809,0.235846,1.127245,-0.022941,0.155435
1.806861,-0.036772,0.249147,1.509021,-0.030711,0.208078
1.898559,-0.038638,0.261791,1.111449,-0.022620,0.153257
1.965673,-0.040004,0.271046,0.893769,-0.018189,0.123241
2.025235,-0.041216,0.279259,0.948754,-0.019308,0.130823
2.086601,-0.042465,0.287720,1.007122,-0.020496,0.138872
2.149827,-0.043752,0.296439,1.069080,-0.021757,0.147415
2.203841,-0.044851,0.303886,0.749107,-0.015245,0.103294
2.248138,-0.045753,0.309995,0.779524,-0.015864,0.107488
2.293325,-0.046672,0.316225,0.811175,-0.016509,0.111853
2.339421,-0.047610,0.322582,0.844112,-0.017179,0.116394
2.339421,-0.047610,0.322582,-0.844112,0.017179,-0.116394
2.293325,-0.046672,0.316225,-0.811175,0.016509,-0.111853
2.248138,-0.045753,0.309995,-0.779524,0.015864,-0.107488
2.203841,-0.044851,0.303886,-0.749107,0.015245,-0.103294
2.149827,-0.043752,0.296439,-1.069080,0.021757,-0.147415
2.086601,-0.042465,0.287720,-1.007122,0.020496,-0.138872
2.025235,-0.041216,0.279259,-0.948754,0.019308,-0.130823
1.965673,-0.040004,0.271046,-0.893769,0.018189,-0.123241
1.898559,-0.038638,0.261791,-1.111449,0.022620,-0.153257
1.824478,-0.037131,0.251576,-1.026404,0.020889,-0.141530
1.744780,-0.035509,0.240587,-1.173016,0.023873,-0.161747
1.652085,-0.033622,0.227805,-1.261568,0.025675,-0.173957
1.556338,-0.031674,0.214603,-1.119578,0.022785,-0.154378
1.445225,-0.029412,0.199281,-1.445985,0.029428,-0.199386
1.315178,-0.026766,0.181349,-1.329680,0.027061,-0.183349
1.173976,-0.023892,0.161879,-1.374206,0.027967,-0.189489
1.013197,-0.020620,0.139709,-1.325019,0.026966,-0.182706
0.815597,-0.016599,0.112462,-1.397094,0.028433,-0.192645
0.505929,-0.010296,0.069762,-1.310942,0.026679,-0.180765
0.000000,0.000000,0.000000,-1.479289,0.030106,-0.203978
0.000000,0.000000,0.000000,-1.476147,0.000000,0.000000
-0.485834,-0.137545,-0.034419,-1.462991,-0.414190,-0.103647
-0.789528,-0.223525,-0.055935,-1.452544,-0.411232,-0.102907
-0.972891,-0.275437,-0.068925,-1.400160,-0.396402,-0.099195
-1.126965,-0.319057,-0.079841,-1.505187,-0.426136,-0.106636
-1.257292,-0.355954,-0.089074,-1.278483,-0.361954,-0.090575
-1.360929,-0.385295,-0.096416,-1.166291,-0.330191,-0.082627
-1.451625,-0.410972,-0.102841,-1.137849,-0.322138,-0.080612
-1.533073,-0.434031,-0.108612,-1.057981,-0.299527,-0.074953
-1.611275,-0.456171,-0.114152,-1.168670,-0.330864,-0.082795
-1.684875,-0.477008,-0.119366,-1.022601,-0.289510,-0.072447
-1.753287,-0.496376,-0.124213,-1.107331,-0.313498,-0.078450
-1.815266,-0.513923,-0.128604,-0.890458,-0.252099,-0.063085
-1.870270,-0.529495,-0.132501,-0.945239,-0.267608,-0.066966
-1.926941,-0.545540,-0.136516,-1.003390,-0.284071,-0.071086
-1.985330,-0.562070,-0.140652,-1.065119,-0.301548,-0.075459
-2.035210,-0.576192,-0.144186,-0.746331,-0.211295,-0.052874
-2.076117,-0.587773,-0.147084,-0.776635,-0.219874,-0.055021
-2.117847,-0.599587,-0.150040,-0.808170,-0.228802,-0.057255
-2.160416,-0.611639,-0.153056,-0.840985,-0.238093,-0.059580
-2.203841,-0.623933,-0.156133,-0.875132,-0.247760,-0.061999
-2.248138,-0.636474,-0.159271,-0.910666,-0.257820,-0.064517
-2.293325,-0.649267,-0.162472,-0.947642,-0.268289,-0.067136
-2.339421,-0.662317,-0.165738,-0.986120,-0.279182,-0.069862
-2.374512,-0.672252,-0.168224,-0.508013,-0.143824,-0.035991
-2.398257,-0.678975,-0.169906,-0.518224,-0.146715,-0.036714
-2.422240,-0.685764,-0.171605,-0.528640,-0.149664,-0.037452
-2.446462,-0.692622,-0.173321,-0.539266,-0.152673,-0.038205
-2.470927,-0.699548,-0.175055,-0.550105,-0.155741,-0.038973
-2.495636,-0.706544,-0.176805,-0.561162,-0.158872,-0.039756
-2.520592,-0.713609,-0.178573,-0.572442,-0.162065,-0.040555
-2.545798,-0.720745,-0.180359,-0.583948,-0.165322,-0.041370
